order_id,customer_id,product_id,quantity,payment_method,order_date
2117,52,15,1,Cash,2024-12-16
2118,225,11,4,Cash,2024-12-25
2119,675,16,4,Net Banking,2025-03-28
2120,90,8,4,Card,2024-07-02
2121,84,14,2,Net Banking,2025-12-25
2122,137,3,3,Cash,2024-09-11
2123,827,10,3,Card,2026-01-13
2124,365,10,1,Cash,2026-06-24
2125,522,2,3,UPI,2025-05-10
2126,186,5,2,Net Banking,2026-02-01
2127,552,9,1,Net Banking,2024-08-04
2128,481,15,5,UPI,2025-03-03
2129,902,12,4,Card,2024-08-02
2130,99,2,3,Card,2026-05-23
2131,831,11,5,UPI,2024-09-10
2132,705,5,5,UPI,2025-09-27
2133,361,13,3,Cash,2024-11-05
2134,450,9,1,UPI,2025-08-10
2135,652,15,4,Cash,2024-09-28
2136,845,11,3,Cash,2025-05-31
2137,23,3,3,UPI,2025-11-13
2138,908,14,2,UPI,2025-12-08
2139,127,9,5,Net Banking,2025-08-23
2140,193,12,2,Net Banking,2025-11-06
2141,451,5,2,UPI,2025-11-29
2142,50,11,2,Net Banking,2025-10-19
2143,473,12,1,Net Banking,2026-03-09
2144,78,14,1,Card,2025-11-19
2145,734,12,3,Card,2026-04-29
2146,419,9,4,Cash,2025-03-27
2147,247,1,3,Cash,2025-06-16
2148,24,16,3,Cash,2025-02-06
2149,950,10,5,Net Banking,2026-01-03
2150,598,16,3,UPI,2025-03-20
2151,201,4,4,UPI,2025-12-05
2152,124,6,5,UPI,2025-06-19
2153,362,8,5,Net Banking,2024-07-15
2154,914,6,3,Card,2024-07-10
2155,796,6,5,Cash,2024-12-14
2156,789,16,2,UPI,2025-01-14
2157,700,3,5,Net Banking,2026-02-17
2158,337,8,1,Net Banking,2026-03-12
2159,74,6,2,Net Banking,2025-12-02
2160,781,16,4,Card,2026-03-07
2161,845,13,2,Cash,2025-06-20
2162,648,3,5,Cash,2025-11-26
2163,902,16,4,Cash,2025-09-21
2164,823,8,3,Net Banking,2024-07-01
2165,617,6,4,Card,2025-08-02
2166,27,16,4,Cash,2025-02-18
2167,385,13,3,Cash,2026-03-17
2168,979,3,1,UPI,2024-12-26
2169,669,10,1,Cash,2024-11-28
2170,905,10,2,UPI,2025-04-09
2171,536,6,1,Card,2025-10-14
2172,730,14,1,Card,2024-08-01
2173,862,13,5,Cash,2025-08-12
2174,764,1,3,UPI,2026-01-20
2175,334,13,5,Cash,2025-05-09
2176,995,2,5,Cash,2025-11-20
2177,970,11,5,UPI,2024-07-19
2178,985,9,2,UPI,2024-10-08
2179,695,3,4,UPI,2025-05-21
2180,780,9,4,Cash,2026-03-18
2181,167,1,4,UPI,2025-07-29
2182,290,4,4,Card,2024-07-27
2183,417,7,5,Net Banking,2026-05-30
2184,278,1,3,Cash,2024-11-27
2185,853,3,5,Cash,2024-09-08
2186,675,4,4,Net Banking,2024-09-22
2187,315,11,4,UPI,2024-11-03
2188,96,8,4,UPI,2025-06-30
2189,282,3,5,Cash,2025-09-02
2190,84,15,1,Cash,2026-06-15
2191,8,16,3,Net Banking,2025-03-04
2192,620,4,1,Net Banking,2025-08-19
2193,424,15,2,Card,2025-07-16
2194,501,15,4,Card,2025-01-13
2195,225,13,3,Card,2025-09-20
2196,660,12,2,Card,2026-02-15
2197,134,8,1,Cash,2025-08-28
2198,670,14,5,UPI,2025-09-24
2199,647,6,3,Card,2026-04-19
2200,420,15,3,Cash,2024-10-21
2201,937,16,3,Net Banking,2026-02-26
2202,297,10,3,Net Banking,2025-11-20
2203,850,13,3,UPI,2026-06-03
2204,384,6,5,Cash,2024-07-20
2205,27,13,3,Cash,2026-04-08
2206,386,1,3,Card,2025-06-03
2207,234,9,3,UPI,2025-09-01
2208,387,14,4,Card,2024-09-13
2209,610,15,4,Net Banking,2025-01-08
2210,134,13,5,Card,2025-12-26
2211,915,3,4,Net Banking,2025-06-11
2212,330,10,5,Card,2026-02-28
2213,922,15,3,Net Banking,2025-11-15
2214,64,11,3,Card,2026-03-03
2215,709,2,1,Cash,2025-11-09
2216,386,9,4,UPI,2024-11-26
2217,399,14,4,UPI,2025-07-15
2218,380,12,5,Cash,2025-11-27
2219,221,14,3,Net Banking,2025-07-13
2220,392,11,5,Net Banking,2025-11-23
2221,205,6,4,Card,2024-09-27
2222,4,5,3,Card,2025-10-14
2223,88,1,3,Net Banking,2026-02-11
2224,101,2,2,Cash,2025-12-08
2225,108,4,4,UPI,2026-02-24
2226,346,5,4,Net Banking,2025-10-09
2227,769,3,2,Net Banking,2025-05-10
2228,890,1,2,Cash,2025-12-12
2229,30,5,3,UPI,2026-01-30
2230,130,5,3,Cash,2026-03-07
2231,388,14,2,UPI,2025-12-14
2232,561,4,3,Net Banking,2025-05-21
2233,977,15,5,UPI,2025-07-12
2234,244,11,3,Cash,2025-11-16
2235,797,2,3,Card,2025-03-08
2236,577,5,1,Card,2025-01-24
2237,586,3,2,UPI,2026-01-08
2238,289,10,2,Cash,2026-06-07
2239,105,3,1,Card,2025-09-29
2240,339,9,4,Net Banking,2025-09-06
2241,883,5,1,Card,2025-09-23
2242,330,2,3,Cash,2024-08-03
2243,676,6,5,Net Banking,2025-04-22
2244,929,16,5,Net Banking,2024-07-17
2245,47,11,1,UPI,2026-06-10
2246,593,12,1,Net Banking,2025-06-28
2247,565,13,2,UPI,2025-04-19
2248,159,12,4,UPI,2025-05-21
2249,650,2,3,Card,2025-04-01
2250,874,10,1,Cash,2025-06-21
2251,830,1,4,Net Banking,2026-03-11
2252,512,3,2,Net Banking,2026-04-05
2253,47,13,4,Net Banking,2026-04-30
2254,36,2,2,Card,2025-02-11
2255,938,5,4,Cash,2026-01-25
2256,626,6,3,Card,2025-11-10
2257,357,13,2,Cash,2025-09-14
2258,919,8,2,Cash,2025-09-16
2259,15,4,1,UPI,2025-11-29
2260,866,13,2,Cash,2024-11-08
2261,315,10,1,Cash,2026-04-02
2262,540,8,1,Net Banking,2025-04-11
2263,144,6,1,Net Banking,2024-10-15
2264,844,10,4,Cash,2025-10-29
2265,105,10,3,Cash,2026-06-03
2266,396,16,5,Cash,2025-08-30
2267,812,2,2,UPI,2025-01-22
2268,675,6,1,UPI,2025-03-03
2269,404,8,2,Net Banking,2026-03-29
2270,661,3,2,Card,2026-02-11
2271,533,11,3,Net Banking,2026-01-29
2272,757,10,1,Card,2026-04-14
2273,207,10,3,Net Banking,2026-02-27
2274,434,13,5,UPI,2024-12-02
2275,3,3,4,Cash,2025-04-19
2276,337,10,4,Net Banking,2024-07-06
2277,871,1,5,Cash,2025-08-06
2278,621,15,4,Cash,2026-06-04
2279,36,3,3,Cash,2024-08-31
2280,345,10,4,UPI,2025-04-10
2281,608,13,4,Net Banking,2026-06-08
2282,909,10,2,Net Banking,2025-10-22
2283,737,9,5,Card,2025-04-14
2284,114,5,5,Card,2025-05-02
2285,323,13,2,Card,2024-07-11
2286,476,3,3,Cash,2024-07-10
2287,804,9,1,Cash,2025-02-02
2288,415,8,4,Cash,2026-05-21
2289,803,7,4,Card,2025-10-09
2290,670,16,1,UPI,2024-08-15
2291,952,8,3,UPI,2024-07-30
2292,915,4,4,Card,2025-02-27
2293,845,4,2,Card,2025-09-17
2294,596,10,5,Net Banking,2024-10-25
2295,626,1,2,Card,2026-01-22
2296,629,3,3,UPI,2024-11-12
2297,185,7,3,UPI,2026-02-03
2298,206,16,1,Card,2024-07-09
2299,416,2,1,UPI,2024-08-31
2300,682,8,1,Card,2024-12-29
2301,801,4,5,Card,2025-05-27
2302,481,11,2,Net Banking,2024-09-10
2303,65,7,1,Net Banking,2025-02-17
2304,325,9,1,Net Banking,2025-05-29
2305,648,6,2,Card,2026-06-10
2306,814,9,1,Cash,2025-10-31
2307,324,5,5,UPI,2025-04-07
2308,896,10,5,UPI,2026-03-25
2309,273,5,5,Card,2024-07-19
2310,234,8,4,Card,2025-09-07
2311,88,4,1,Card,2026-05-05
2312,948,15,1,Card,2026-03-11
2313,327,11,4,Card,2025-05-22
2314,5,14,4,Net Banking,2026-04-04
2315,481,4,4,Net Banking,2025-04-17
2316,806,14,3,UPI,2024-08-29
2317,52,9,2,Card,2026-03-08
2318,24,15,3,Net Banking,2026-03-24
2319,603,12,3,Net Banking,2026-06-10
2320,8,9,2,UPI,2025-01-28
2321,396,2,4,UPI,2025-04-19
2322,109,11,1,Cash,2025-06-15
2323,292,3,1,Cash,2025-09-10
2324,987,2,3,Card,2025-04-22
2325,638,10,1,Card,2024-07-23
2326,215,12,5,UPI,2025-12-19
2327,604,5,5,Net Banking,2024-11-23
2328,776,14,3,Net Banking,2025-11-10
2329,423,12,2,Cash,2024-12-02
2330,190,5,2,Net Banking,2026-03-30
2331,626,14,2,Card,2024-08-30
2332,697,3,3,Cash,2026-06-10
2333,201,1,1,Cash,2025-05-19
2334,372,8,5,Card,2024-07-04
2335,111,12,5,UPI,2025-06-23
2336,868,9,3,Cash,2025-12-27
2337,31,12,2,Net Banking,2024-11-27
2338,617,9,3,Cash,2026-05-01
2339,495,12,2,Net Banking,2024-08-21
2340,499,16,2,Net Banking,2024-08-24
2341,797,9,3,Card,2025-02-18
2342,266,4,4,Net Banking,2025-10-30
2343,957,3,2,Net Banking,2025-05-05
2344,724,10,4,UPI,2025-10-22
2345,586,16,4,UPI,2025-10-07
2346,967,11,3,Card,2026-06-13
2347,45,12,1,Cash,2025-05-20
2348,903,3,3,Cash,2025-07-22
2349,429,4,2,UPI,2025-07-25
2350,895,11,5,Cash,2025-01-22
2351,809,10,4,Card,2024-09-11
2352,276,13,5,UPI,2024-09-03
2353,800,9,5,Cash,2026-02-15
2354,441,8,4,Cash,2026-01-05
2355,781,11,5,UPI,2026-06-02
2356,941,2,3,Cash,2025-08-27
2357,309,12,4,Card,2024-10-23
2358,640,13,2,Cash,2026-04-16
2359,28,2,5,Net Banking,2025-04-25
2360,248,12,4,Card,2025-09-01
2361,310,8,5,UPI,2024-10-17
2362,673,9,5,Net Banking,2025-05-03
2363,160,14,2,Net Banking,2026-05-24
2364,270,5,4,Cash,2025-09-08
2365,561,14,2,UPI,2025-02-17
2366,575,4,1,Net Banking,2024-08-29
2367,126,6,3,Net Banking,2025-01-18
2368,561,6,2,UPI,2024-07-19
2369,976,15,2,Cash,2024-07-29
2370,1000,13,1,Net Banking,2025-10-28
2371,421,11,5,Net Banking,2024-11-24
2372,973,6,3,UPI,2026-04-17
2373,441,1,2,Net Banking,2026-01-21
2374,774,8,5,Cash,2025-04-28
2375,291,16,2,Cash,2025-06-19
2376,465,7,5,Net Banking,2024-08-27
2377,698,10,3,Cash,2025-10-29
2378,725,15,3,Card,2026-05-01
2379,376,1,4,Card,2024-07-26
2380,658,15,2,UPI,2025-05-15
2381,837,7,1,UPI,2024-11-07
2382,97,2,4,Card,2026-06-01
2383,310,8,3,Card,2025-01-03
2384,599,11,5,UPI,2024-08-24
2385,522,3,5,Cash,2025-09-15
2386,466,1,4,Cash,2024-12-30
2387,863,11,2,Cash,2025-08-13
2388,71,7,1,UPI,2025-12-30
2389,466,13,1,UPI,2025-12-08
2390,399,10,4,Net Banking,2025-12-31
2391,133,13,1,UPI,2025-06-19
2392,503,2,3,Cash,2025-03-30
2393,360,14,5,UPI,2026-02-15
2394,829,7,2,Cash,2024-09-02
2395,176,4,2,Cash,2025-11-16
2396,120,4,5,Cash,2024-12-19
2397,140,9,5,Net Banking,2026-05-12
2398,384,8,1,Card,2025-03-09
2399,480,14,5,Net Banking,2025-11-15
2400,156,7,2,UPI,2025-06-05
2401,910,12,1,Cash,2024-09-14
2402,706,13,3,UPI,2024-08-18
2403,615,10,2,Cash,2025-02-23
2404,836,6,3,Net Banking,2025-07-08
2405,717,8,2,Card,2025-07-23
2406,685,12,4,Card,2024-07-26
2407,724,1,2,Cash,2026-02-09
2408,30,5,4,Card,2025-04-18
2409,972,3,1,UPI,2025-03-06
2410,26,12,4,UPI,2026-01-03
2411,300,6,1,Net Banking,2024-09-03
2412,317,13,2,Card,2025-02-11
2413,127,12,4,Card,2024-10-19
2414,972,14,2,UPI,2024-08-05
2415,993,4,5,Card,2026-05-15
2416,208,8,3,Net Banking,2025-06-29
2417,995,9,4,UPI,2025-06-23
2418,124,12,4,Net Banking,2026-03-14
2419,76,6,2,Card,2024-09-28
2420,35,5,2,UPI,2025-12-22
2421,384,13,5,UPI,2025-09-26
2422,280,2,2,Net Banking,2024-08-22
2423,626,14,4,Net Banking,2026-06-23
2424,820,10,4,UPI,2026-01-04
2425,655,4,1,UPI,2025-12-08
2426,792,1,5,Cash,2024-06-28
2427,633,3,4,UPI,2025-04-29
2428,153,12,5,Cash,2025-05-19
2429,151,16,4,Net Banking,2026-01-14
2430,421,2,2,UPI,2025-03-14
2431,220,2,2,UPI,2026-02-19
2432,916,15,2,Cash,2025-06-22
2433,321,4,3,Card,2025-07-16
2434,835,16,3,UPI,2024-10-29
2435,239,15,3,UPI,2025-07-05
2436,361,8,5,Card,2024-12-13
2437,360,7,3,Net Banking,2026-01-04
2438,678,10,3,Card,2024-09-03
2439,118,1,2,Card,2024-08-03
2440,519,16,4,Cash,2025-04-08
2441,278,1,4,UPI,2026-01-14
2442,270,8,4,Net Banking,2024-11-11
2443,426,15,2,Card,2024-12-05
2444,282,5,3,Cash,2025-07-08
2445,483,14,4,Cash,2025-09-14
2446,210,11,2,Cash,2025-02-23
2447,10,9,5,Cash,2026-02-17
2448,203,6,3,Net Banking,2026-04-17
2449,783,2,3,UPI,2025-07-05
2450,877,1,4,Card,2025-06-23
2451,791,12,5,Cash,2025-10-04
2452,930,7,5,Cash,2024-10-03
2453,300,6,1,UPI,2025-05-16
2454,433,15,1,UPI,2026-03-06
2455,598,1,4,Net Banking,2024-11-21
2456,194,3,4,UPI,2025-05-17
2457,788,7,2,Card,2025-10-05
2458,360,9,5,UPI,2026-04-20
2459,381,14,4,Net Banking,2025-08-09
2460,196,16,5,UPI,2026-02-13
2461,817,11,4,Cash,2025-01-28
2462,849,8,4,Cash,2026-02-23
2463,935,16,3,Cash,2025-02-24
2464,949,2,2,Cash,2026-06-07
2465,446,16,2,Card,2025-11-01
2466,830,7,4,Card,2026-02-08
2467,621,11,1,Card,2025-01-26
2468,75,7,4,Cash,2026-03-31
2469,937,9,2,Card,2026-01-09
2470,605,9,1,UPI,2025-05-19
2471,9,12,4,Cash,2024-08-14
2472,550,9,5,Card,2026-05-05
2473,245,1,4,Cash,2024-07-12
2474,535,6,2,UPI,2025-11-04
2475,590,9,2,Net Banking,2024-07-14
2476,983,12,5,Card,2025-11-08
2477,992,4,4,Card,2024-11-25
2478,856,7,5,Card,2026-03-03
2479,629,10,2,Cash,2024-11-28
2480,940,2,1,Cash,2025-11-03
2481,772,11,2,Cash,2026-03-03
2482,477,4,2,Cash,2026-06-15
2483,592,15,2,Net Banking,2025-02-24
2484,294,7,2,Net Banking,2026-01-17
2485,942,8,4,UPI,2025-09-20
2486,608,5,4,Cash,2025-12-17
2487,65,5,4,UPI,2025-04-11
2488,739,4,4,Cash,2025-01-23
2489,319,10,2,UPI,2024-07-28
2490,656,2,5,Net Banking,2025-11-17
2491,968,11,1,UPI,2026-06-21
2492,280,12,3,Cash,2025-01-23
2493,408,10,1,Cash,2025-12-14
2494,603,14,5,Cash,2025-11-20
2495,749,10,1,Cash,2024-08-19
2496,379,9,4,Card,2025-03-21
2497,742,12,5,Card,2025-11-29
2498,587,16,3,Net Banking,2024-11-05
2499,633,9,4,Cash,2026-05-29
2500,55,9,1,Net Banking,2025-03-22
2501,982,5,5,Cash,2024-07-19
2502,904,12,5,Net Banking,2026-05-23
2503,964,6,5,Net Banking,2025-02-04
2504,336,5,5,Card,2025-03-20
2505,71,9,2,Cash,2024-12-31
2506,289,9,3,Card,2025-09-17
2507,838,16,4,Card,2026-06-12
2508,306,12,2,UPI,2025-07-24
2509,12,10,3,UPI,2024-07-14
2510,959,2,3,Cash,2025-02-13
2511,522,13,3,Card,2024-11-11
2512,477,13,3,Cash,2024-11-17
2513,363,8,5,UPI,2025-10-11
2514,215,2,3,Card,2025-03-27
2515,396,2,3,Cash,2025-12-05
2516,928,9,2,UPI,2024-08-03
2517,930,15,3,Card,2024-08-10
2518,868,8,2,Card,2024-09-09
2519,225,6,5,Net Banking,2025-10-05
2520,22,3,4,UPI,2024-11-17
2521,175,3,5,Net Banking,2025-02-18
2522,599,2,3,Card,2025-01-16
2523,487,6,3,UPI,2025-05-13
2524,557,12,1,Net Banking,2025-04-12
2525,247,14,5,Card,2026-04-30
2526,739,15,3,Cash,2025-02-28
2527,922,14,3,UPI,2026-06-23
2528,806,4,2,Net Banking,2025-04-11
2529,81,6,2,Cash,2025-07-26
2530,175,6,4,Cash,2024-09-04
2531,24,2,1,Cash,2025-01-28
2532,712,15,3,Card,2026-05-17
2533,864,1,5,Net Banking,2026-05-09
2534,287,13,2,Net Banking,2025-04-28
2535,446,2,4,Cash,2025-12-10
2536,256,5,3,Card,2026-01-04
2537,250,4,3,Cash,2026-04-24
2538,39,5,5,Net Banking,2024-07-23
2539,936,1,3,UPI,2024-09-21
2540,699,3,1,Card,2025-06-27
2541,413,8,3,Net Banking,2026-03-03
2542,36,12,4,Card,2025-10-04
2543,801,10,2,Net Banking,2026-02-21
2544,182,16,2,Net Banking,2025-06-01
2545,436,9,5,Net Banking,2024-07-20
2546,244,1,1,UPI,2026-04-30
2547,238,4,4,Cash,2024-10-18
2548,847,16,4,UPI,2026-01-28
2549,687,6,3,UPI,2026-03-07
2550,14,9,5,Net Banking,2025-01-31
2551,391,8,4,Net Banking,2025-01-31
2552,422,15,2,Cash,2025-01-08
2553,688,7,3,Card,2025-07-07
2554,209,10,5,Cash,2025-12-05
2555,707,16,4,UPI,2024-10-23
2556,809,9,5,UPI,2025-08-28
2557,705,8,4,Cash,2026-04-11
2558,200,14,2,Net Banking,2024-07-14
2559,495,15,4,UPI,2025-04-12
2560,950,16,5,Cash,2026-01-05
2561,379,16,4,Card,2025-02-06
2562,691,11,5,Card,2024-09-05
2563,614,11,3,Net Banking,2026-04-16
2564,192,1,4,UPI,2025-01-10
2565,874,13,4,Card,2024-10-30
2566,134,4,3,Cash,2026-04-25
2567,853,15,4,Card,2024-10-27
2568,951,1,2,Card,2025-08-22
2569,324,4,2,Cash,2025-03-01
2570,138,10,4,Net Banking,2025-08-08
2571,631,1,3,Net Banking,2026-04-22
2572,950,14,3,UPI,2024-06-28
2573,399,15,3,UPI,2024-08-11
2574,562,2,2,Card,2025-10-28
2575,937,11,4,Cash,2025-11-02
2576,937,14,5,UPI,2025-01-14
2577,174,1,2,Cash,2026-06-11
2578,551,10,3,Net Banking,2025-06-15
2579,730,7,3,UPI,2025-11-15
2580,837,10,3,Cash,2024-12-14
2581,587,8,5,UPI,2025-07-14
2582,528,15,2,UPI,2025-11-24
2583,223,3,5,UPI,2026-02-12
2584,976,5,3,Net Banking,2025-02-13
2585,743,1,4,Card,2025-04-09
2586,662,13,2,Cash,2026-06-10
2587,198,1,2,Cash,2026-02-18
2588,624,16,3,Card,2026-05-10
2589,450,14,2,UPI,2025-11-18
2590,253,2,4,Net Banking,2024-09-29
2591,606,8,2,UPI,2025-08-05
2592,865,5,3,Card,2024-07-29
2593,837,12,4,Net Banking,2025-03-17
2594,66,13,2,UPI,2025-07-21
2595,335,6,2,Net Banking,2026-03-23
2596,83,7,2,Net Banking,2024-06-25
2597,486,14,5,Card,2024-10-07
2598,201,4,5,Net Banking,2025-11-03
2599,517,6,5,UPI,2026-02-17
2600,257,15,3,Card,2025-02-16
2601,350,13,4,Cash,2025-04-24
2602,45,2,3,Card,2025-10-30
2603,356,8,5,UPI,2026-01-06
2604,652,9,4,Net Banking,2025-11-18
2605,516,10,5,Cash,2025-04-25
2606,898,7,2,Cash,2025-11-13
2607,256,16,3,Card,2026-01-25
2608,360,14,2,Cash,2026-01-03
2609,376,15,4,UPI,2026-04-21
2610,313,1,3,Cash,2024-12-14
2611,763,8,5,Card,2024-08-11
2612,362,1,3,Net Banking,2024-10-15
2613,230,2,2,UPI,2024-12-26
2614,109,4,4,UPI,2025-04-17
2615,679,4,4,Cash,2025-12-19
2616,105,14,2,Cash,2025-04-05
2617,396,7,1,Net Banking,2025-04-08
2618,416,13,5,Net Banking,2026-03-03
2619,418,2,2,UPI,2024-12-08
2620,27,9,3,Net Banking,2025-09-22
2621,196,3,3,Net Banking,2025-12-14
2622,689,2,4,Card,2024-09-03
2623,816,2,5,Card,2026-02-24
2624,717,14,2,Net Banking,2026-05-15
2625,480,13,2,Card,2026-03-20
2626,275,2,5,UPI,2025-04-20
2627,863,6,5,UPI,2025-09-08
2628,20,11,4,Card,2024-09-12
2629,885,3,3,Cash,2026-01-05
2630,128,4,4,Net Banking,2025-12-10
2631,766,7,2,Cash,2024-09-14
2632,341,2,1,Net Banking,2025-06-28
2633,394,10,5,Card,2026-05-12
2634,628,11,4,Cash,2025-10-30
2635,759,6,1,Cash,2024-11-13
2636,791,2,2,Card,2025-10-03
2637,856,5,3,Cash,2025-10-24
2638,37,16,5,UPI,2024-08-24
2639,468,7,4,UPI,2024-06-26
2640,799,6,2,Net Banking,2026-02-25
2641,760,7,1,Net Banking,2025-04-06
2642,918,11,5,Card,2026-02-13
2643,995,4,1,Cash,2026-06-12
2644,921,7,4,UPI,2025-02-27
2645,167,7,2,Card,2025-06-18
2646,131,14,4,Card,2025-03-27
2647,587,15,4,UPI,2024-12-08
2648,20,9,1,Cash,2025-09-28
2649,696,15,2,Cash,2025-02-12
2650,573,15,1,UPI,2025-07-06
2651,927,10,5,Cash,2024-11-14
2652,308,9,5,Cash,2024-08-04
2653,854,4,2,Card,2025-08-14
2654,198,2,3,Cash,2025-07-31
2655,826,11,4,Card,2025-03-13
2656,568,3,5,Card,2025-01-28
2657,132,12,4,Net Banking,2025-06-11
2658,805,1,1,UPI,2025-12-02
2659,273,5,5,Net Banking,2025-10-31
2660,500,6,2,Net Banking,2025-05-05
2661,203,9,2,Card,2025-09-13
2662,318,2,1,Card,2026-03-25
2663,749,8,3,UPI,2024-08-02
2664,280,8,5,Cash,2025-01-16
2665,749,8,3,UPI,2025-08-10
2666,827,1,3,Cash,2024-09-17
2667,269,5,4,Cash,2025-06-22
2668,447,15,5,UPI,2024-10-09
2669,907,5,4,Card,2024-07-09
2670,432,14,5,Net Banking,2024-11-27
2671,430,8,4,UPI,2024-08-16
2672,801,10,5,Cash,2024-12-28
2673,154,12,2,Net Banking,2025-07-18
2674,600,2,2,Card,2025-08-05
2675,876,16,2,Net Banking,2024-10-27
2676,424,13,5,UPI,2026-04-06
2677,64,1,3,UPI,2026-04-07
2678,229,13,2,Net Banking,2024-07-24
2679,219,2,2,Net Banking,2026-04-28
2680,614,16,2,Net Banking,2024-11-24
2681,135,12,1,Card,2025-09-25
2682,439,13,3,UPI,2024-11-02
2683,776,7,2,Net Banking,2025-02-15
2684,515,4,5,Net Banking,2025-05-05
2685,154,4,3,Cash,2026-05-02
2686,367,5,2,UPI,2025-01-18
2687,599,16,2,Cash,2025-05-24
2688,537,13,1,UPI,2024-08-23
2689,281,1,2,Net Banking,2026-04-21
2690,974,15,2,UPI,2025-06-23
2691,443,14,4,Card,2025-06-24
2692,597,1,1,Card,2026-05-02
2693,267,15,4,UPI,2024-09-20
2694,433,8,1,Card,2025-10-05
2695,598,15,2,UPI,2025-09-16
2696,153,7,3,Cash,2025-03-02
2697,594,12,1,Card,2025-10-02
2698,902,9,4,UPI,2024-06-25
2699,870,11,5,Net Banking,2026-06-22
2700,694,10,5,Cash,2026-06-01
2701,341,3,1,UPI,2026-04-24
2702,489,8,4,UPI,2025-06-26
2703,350,15,2,Cash,2025-03-23
2704,701,3,3,Cash,2024-10-04
2705,524,5,5,UPI,2025-05-05
2706,263,11,1,Cash,2025-11-26
2707,279,1,5,Cash,2026-04-08
2708,367,8,4,Cash,2025-10-15
2709,314,8,4,UPI,2025-05-08
2710,957,12,1,Cash,2024-12-31
2711,478,12,5,UPI,2026-05-25
2712,608,11,1,Net Banking,2025-11-21
2713,299,8,4,UPI,2026-06-13
2714,284,16,2,UPI,2026-03-03
2715,555,11,2,UPI,2026-01-19
2716,464,3,3,Card,2025-11-12
2717,75,12,1,Net Banking,2025-12-31
2718,858,14,3,Cash,2026-05-22
2719,938,14,5,UPI,2025-01-23
2720,969,1,1,Net Banking,2025-07-06
2721,59,2,2,Card,2024-11-10
2722,37,1,1,Cash,2024-10-10
2723,1,9,4,Card,2024-10-09
2724,208,2,5,Net Banking,2024-09-25
2725,71,5,2,UPI,2026-05-29
2726,127,9,2,Cash,2025-09-21
2727,414,13,4,Card,2026-04-01
2728,963,5,4,UPI,2026-06-03
2729,484,2,5,Net Banking,2024-11-24
2730,1,15,5,Card,2025-03-31
2731,166,7,1,Net Banking,2025-07-04
2732,2,6,5,Card,2026-05-25
2733,630,13,3,Net Banking,2024-10-11
2734,195,3,3,Card,2025-01-21
2735,11,15,5,Net Banking,2024-07-20
2736,663,5,1,Cash,2024-09-28
2737,719,10,5,Cash,2025-07-06
2738,782,2,1,Cash,2025-07-05
2739,462,6,5,Card,2026-06-19
2740,831,11,2,Net Banking,2025-03-09
2741,807,13,2,UPI,2024-12-08
2742,323,16,4,Card,2025-08-05
2743,814,4,2,UPI,2025-08-14
2744,556,5,1,UPI,2025-09-05
2745,400,9,5,Card,2024-08-16
2746,558,11,4,Card,2025-12-15
2747,297,11,1,UPI,2025-10-12
2748,395,9,3,UPI,2024-12-18
2749,407,15,1,Card,2024-09-27
2750,139,8,1,Net Banking,2025-11-25
2751,926,13,4,Net Banking,2025-11-21
2752,342,6,5,UPI,2025-02-21
2753,19,4,2,UPI,2026-01-14
2754,967,14,1,UPI,2025-02-18
2755,718,15,4,UPI,2024-12-15
2756,389,14,3,Net Banking,2025-06-06
2757,765,16,2,UPI,2025-11-15
2758,458,11,4,Net Banking,2026-04-05
2759,105,16,5,Net Banking,2025-09-19
2760,266,3,2,Net Banking,2025-01-02
2761,201,4,2,Card,2026-02-17
2762,736,10,2,Card,2025-10-29
2763,727,5,5,Cash,2026-01-11
2764,704,5,5,Cash,2026-04-23
2765,402,5,4,Cash,2026-02-01
2766,989,4,3,Net Banking,2025-05-03
2767,201,1,4,Cash,2024-10-11
2768,779,1,1,Card,2025-04-23
2769,226,16,5,Cash,2025-05-10
2770,197,15,4,UPI,2025-04-09
2771,215,12,1,Net Banking,2025-10-29
2772,132,6,2,Cash,2024-12-12
2773,900,12,2,Card,2025-07-05
2774,934,13,3,Card,2025-09-10
2775,885,15,5,Cash,2024-08-13
2776,266,14,1,UPI,2025-08-11
2777,92,3,1,Cash,2025-08-16
2778,160,5,2,Net Banking,2025-08-27
2779,241,15,5,Net Banking,2024-09-20
2780,501,15,4,Net Banking,2025-10-03
2781,114,9,4,Cash,2024-12-12
2782,685,10,2,Net Banking,2024-08-18
2783,182,1,4,Net Banking,2024-11-27
2784,757,7,2,Card,2024-09-07
2785,578,9,2,Cash,2025-11-17
2786,120,10,4,Card,2026-02-07
2787,177,8,5,UPI,2025-12-20
2788,596,15,4,Cash,2025-03-26
2789,502,9,1,UPI,2025-04-19
2790,507,11,1,Cash,2024-09-11
2791,330,14,1,Net Banking,2025-01-15
2792,824,9,2,Card,2024-12-13
2793,721,7,2,Card,2025-06-16
2794,214,15,2,UPI,2026-03-27
2795,546,12,2,Card,2024-09-16
2796,400,5,2,Card,2024-12-19
2797,506,14,3,Card,2024-12-19
2798,776,12,5,Card,2024-09-01
2799,827,13,3,Cash,2025-07-29
2800,676,9,5,UPI,2024-09-25
2801,739,16,1,UPI,2025-07-05
2802,361,13,4,UPI,2025-10-15
2803,716,7,5,Card,2026-02-17
2804,127,7,2,Card,2025-06-05
2805,38,9,2,Net Banking,2025-11-09
2806,552,12,1,Net Banking,2025-07-21
